"","whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"47","","iat",1067,"f",96,145831,"women","women","women","women","men","true",""
"48","","iat",936,"j",98,147020,"men","men","men","women","men","true",""
"49","","iat",2102,"j",100,149376,"men","men","men","women","men","true",""
"50","","iat",980,"j",102,150611,"men","men","men","women","men","true",""
"51","","iat",1281,"j",104,152146,"men","men","men","women","men","true",""
"52","","iat",1339,"f",106,153739,"women","women","women","women","men","true",""
"53","","iat",971,"f",108,154964,"women","women","women","women","men","true",""
"54","","iat",1210,"j",110,156428,"men","men","men","women","men","true",""
"55","","iat",870,"f",112,157551,"women","women","women","women","men","true",""
"56","","iat",1312,"j",114,159115,"men","men","men","women","men","true",""
"57","","iat",1690,"j",116,161059,"men","men","men","women","men","true",""
"58","","iat",1358,"j",118,162671,"men","men","men","women","men","true",""
"59","","iat",1395,"j",120,164320,"men","men","men","women","men","true",""
"60","","iat",808,"f",122,165382,"women","women","women","women","men","true",""
"61","","iat",959,"j",124,166596,"men","men","men","women","men","true",""
"62","","iat",1484,"f",126,168333,"women","women","women","women","men","true",""
"63","","iat",1611,"f",128,170198,"women","women","women","women","men","true",""
"64","","iat",1553,"f",130,172005,"women","women","women","women","men","true",""
"65","","iat",606,"f",132,172866,"women","women","women","women","men","true",""
"66","","iat",901,"j",134,174020,"men","men","men","women","men","true",""
"67","","iat",686,"j",136,174961,"men","men","men","women","men","true",""
"68","","iat",728,"f",138,175944,"women","women","women","women","men","true",""
"69","","iat",987,"f",140,177185,"women","women","women","women","men","true",""
"70","","iat",893,"j",142,178333,"men","men","men","women","men","true",""
"71","","iat",909,"f",144,179496,"women","women","women","women","men","true",""
"72","","iat",2288,"f",146,182038,"women","women","women","women","men","true",""
"73","","iat",843,"f",148,183135,"women","women","women","women","men","true",""
"74","","iat",3187,"f",151,208847,"men","men","men or family","men","women","true",""
"75","","iat",2941,"f",153,212043,"family","family","men or family","family","career","true",""
"76","","iat",1887,"f",155,214184,"family","family","men or family","family","career","true",""
"77","","iat",1780,"j",157,216217,"career","career","women or career","family","career","true",""
"78","","iat",1195,"f",159,217666,"family","family","men or family","family","career","true",""
"79","","iat",830,"j",161,218750,"career","career","women or career","family","career","true",""
"80","","iat",2150,"j",163,221154,"women","women","women or career","men","women","true",""
"81","","iat",960,"j",165,222367,"women","women","women or career","men","women","true",""
"82","","iat",2977,"j",167,225597,"career","career","women or career","family","career","true",""
"83","","iat",3100,"j",169,228949,"women","women","women or career","men","women","true",""
"84","","iat",898,"j",171,230101,"career","career","women or career","family","career","true",""
"85","","iat",3338,"j",173,233693,"career","career","women or career","family","career","true",""
"86","","iat",1043,"f",175,234990,"men","men","men or family","men","women","true",""
"87","","iat",2332,"f",177,237575,"men","men","men or family","men","women","true",""
"88","","iat",2528,"j",179,240357,"women","women","women or career","men","women","true",""
"89","","iat",1194,"f",181,241805,"men","men","men or family","men","women","true",""
"90","","iat",2032,"j",183,244091,"women","women","women or career","men","women","true",""
"91","","iat",1925,"f",185,246271,"family","family","men or family","family","career","true",""
"92","","iat",2308,"j",187,248833,"women","women","women or career","men","women","true",""
"93","","iat",1042,"f",189,250128,"men","men","men or family","men","women","true",""
"94","","iat",2374,"j",191,252757,"career","career","women or career","family","career","true",""
"95","","iat",1588,"f",193,254599,"family","family","men or family","family","career","true",""
"96","","iat",1308,"j",195,256161,"women","women","women or career","men","women","true",""
"97","","iat",2612,"f",197,259028,"family","family","men or family","family","career","true",""
"98","","iat",1273,"j",199,260556,"career","career","women or career","family","career","true",""
"99","","iat",4435,"j",201,265246,"family","family","men or family","family","career","false",""
"100","","iat",2309,"j",203,267810,"women","women","women or career","men","women","true",""
"101","","iat",2314,"j",205,270380,"women","women","women or career","men","women","true",""
"102","","iat",966,"f",207,271601,"men","men","men or family","men","women","true",""
"103","","iat",1375,"f",209,273231,"men","men","men or family","men","women","true",""
"104","","iat",820,"j",211,274306,"women","women","women or career","men","women","true",""
"105","","iat",3852,"f",213,278412,"family","family","men or family","family","career","true",""
"106","","iat",1080,"f",215,279746,"family","family","men or family","family","career","true",""
"107","","iat",2170,"j",217,282171,"men","men","men or family","men","women","false",""
"108","","iat",1483,"f",219,283908,"family","family","men or family","family","career","true",""
"109","","iat",1535,"j",221,285698,"career","career","women or career","family","career","true",""
"110","","iat",2214,"j",224,291079,"career","career","men or career","family","career","true",""
"111","","iat",920,"j",226,292254,"career","career","men or career","family","career","true",""
"112","","iat",937,"f",228,293446,"family","family","women or family","family","career","true",""
"113","","iat",1967,"j",230,295667,"career","career","men or career","family","career","true",""
"114","","iat",828,"j",232,296749,"career","career","men or career","family","career","true",""
"115","","iat",2872,"f",234,299875,"women","women","women or family","women","men","true",""
"116","","iat",2622,"f",236,302751,"family","family","women or family","family","career","true",""
"117","","iat",1466,"j",238,304472,"family","family","women or family","family","career","false",""
"118","","iat",2292,"j",240,307017,"men","men","men or career","women","men","true",""
"119","","iat",3131,"f",242,310403,"family","family","women or family","family","career","true",""
"120","","iat",1686,"f",244,312343,"family","family","women or family","family","career","true",""
"121","","iat",2719,"j",246,315317,"career","career","men or career","family","career","true",""
"122","","iat",1338,"f",248,316909,"women","women","women or family","women","men","true",""
"123","","iat",1292,"j",250,318455,"men","men","men or career","women","men","true",""
"124","","iat",3676,"f",252,322384,"family","family","women or family","family","career","true",""
"125","","iat",7384,"f",254,330021,"women","women","women or family","women","men","true",""
"126","","iat",9502,"f",256,339776,"family","family","women or family","family","career","true",""
"127","","iat",1805,"f",258,341836,"family","family","women or family","family","career","true",""
"128","","iat",1371,"f",260,343461,"women","women","women or family","women","men","true",""
"129","","iat",2223,"j",262,345937,"career","career","men or career","family","career","true",""
"130","","iat",6943,"f",264,353135,"women","women","women or family","women","men","true",""
"131","","iat",1174,"j",266,354561,"men","men","men or career","women","men","true",""
"132","","iat",3192,"j",268,358007,"career","career","men or career","family","career","true",""
"133","","iat",1345,"f",270,359606,"family","family","women or family","family","career","true",""
"134","","iat",1411,"f",272,361271,"women","women","women or family","women","men","true",""
"135","","iat",1641,"j",274,363167,"men","men","men or career","women","men","true",""
"136","","iat",2018,"j",276,365438,"men","men","men or career","women","men","true",""
"137","","iat",2319,"j",278,368011,"men","men","men or career","women","men","true",""
"138","","iat",1191,"j",280,369456,"career","career","men or career","family","career","true",""
"139","","iat",1089,"f",282,370799,"men","men","men or career","women","men","false",""
"140","","iat",1548,"f",284,372601,"family","family","women or family","family","career","true",""
"141","","iat",658,"j",286,373513,"career","career","men or career","family","career","true",""
"142","","iat",1473,"j",288,375240,"men","men","men or career","women","men","true",""
"143","","iat",747,"j",290,376241,"career","career","men or career","family","career","true",""
"144","","iat",961,"f",292,377456,"women","women","women or family","women","men","true",""
"145","","iat",1493,"f",294,379204,"women","women","women or family","women","men","true",""
"146","","Questionnaire",78295,"{""question1"":2,""question2"":1,""question3"":1,""question4"":1,""question5"":2,""question6"":3,""question7"":2,""question8"":1,""question9"":1,""question10"":3,""question11"":1,""question12"":2,""question13"":3,""question14"":3,""question15"":1}",296,457755,"","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]"
