"","whichPrime","trialType","rt","response","trial_index","time_elapsed","word","expectedCategory","expectedCategoryAsDisplayed","leftCategory","rightCategory","correct","question_order"
"60","","iat",785,"f",122,98840,"family","family","family","family","career","true",""
"61","","iat",697,"j",124,99792,"career","career","career","family","career","true",""
"62","","iat",682,"f",126,100728,"family","family","family","family","career","true",""
"63","","iat",1517,"j",128,102499,"career","career","career","family","career","true",""
"64","","iat",487,"j",130,103239,"career","career","career","family","career","true",""
"65","","iat",445,"j",132,103938,"career","career","career","family","career","true",""
"66","","iat",503,"j",134,104695,"career","career","career","family","career","true",""
"67","","iat",828,"f",136,105777,"family","family","family","family","career","true",""
"68","","iat",483,"f",138,106515,"family","family","family","family","career","true",""
"69","","iat",881,"j",140,107650,"career","career","career","family","career","true",""
"70","","iat",990,"j",142,108894,"career","career","career","family","career","true",""
"71","","iat",1030,"f",144,110178,"family","family","family","family","career","true",""
"72","","iat",659,"j",146,111091,"career","career","career","family","career","true",""
"73","","iat",936,"j",148,112282,"career","career","career","family","career","true",""
"74","","iat",5925,"f",151,125177,"men","men","men or family","men","women","true",""
"75","","iat",1487,"j",153,126918,"women","women","women or career","men","women","true",""
"76","","iat",701,"j",155,127874,"women","women","women or career","men","women","true",""
"77","","iat",665,"f",157,128794,"men","men","men or family","men","women","true",""
"78","","iat",1616,"j",159,130664,"career","career","women or career","family","career","true",""
"79","","iat",1400,"f",161,132318,"family","family","men or family","family","career","true",""
"80","","iat",1469,"f",163,134041,"family","family","men or family","family","career","true",""
"81","","iat",559,"j",165,134854,"career","career","women or career","family","career","true",""
"82","","iat",1036,"j",167,136144,"women","women","women or career","men","women","true",""
"83","","iat",1852,"j",169,138251,"career","career","women or career","family","career","true",""
"84","","iat",581,"j",171,139087,"career","career","women or career","family","career","true",""
"85","","iat",976,"f",173,140318,"family","family","men or family","family","career","true",""
"86","","iat",830,"j",175,141403,"women","women","women or career","men","women","true",""
"87","","iat",1174,"f",177,142831,"family","family","men or family","family","career","true",""
"88","","iat",728,"f",179,143814,"women","women","women or career","men","women","false",""
"89","","iat",1394,"f",181,145462,"men","men","men or family","men","women","true",""
"90","","iat",548,"f",183,146265,"men","men","men or family","men","women","true",""
"91","","iat",1221,"j",185,147739,"career","career","women or career","family","career","true",""
"92","","iat",549,"j",187,148543,"career","career","women or career","family","career","true",""
"93","","iat",671,"f",189,149468,"men","men","men or family","men","women","true",""
"94","","iat",699,"f",191,150422,"men","men","men or family","men","women","true",""
"95","","iat",1032,"j",193,151708,"women","women","women or career","men","women","true",""
"96","","iat",938,"f",195,152898,"men","men","men or family","men","women","true",""
"97","","iat",1026,"f",197,154179,"men","men","men or family","men","women","true",""
"98","","iat",731,"j",199,155164,"career","career","women or career","family","career","true",""
"99","","iat",737,"f",201,156156,"family","family","men or family","family","career","true",""
"100","","iat",715,"j",203,157125,"career","career","women or career","family","career","true",""
"101","","iat",3175,"f",205,160555,"career","career","women or career","family","career","false",""
"102","","iat",4071,"j",207,164880,"women","women","women or career","men","women","true",""
"103","","iat",950,"f",209,166085,"family","family","men or family","family","career","true",""
"104","","iat",1530,"j",211,167869,"women","women","women or career","men","women","true",""
"105","","iat",936,"f",213,169060,"men","men","men or family","men","women","true",""
"106","","iat",845,"j",215,170159,"women","women","women or career","men","women","true",""
"107","","iat",1041,"f",217,171454,"family","family","men or family","family","career","true",""
"108","","iat",897,"f",219,172604,"family","family","men or family","family","career","true",""
"109","","iat",537,"f",221,173394,"family","family","men or family","family","career","true",""
"110","","iat",1841,"j",224,177267,"family","family","women or family","career","family","true",""
"111","","iat",724,"f",226,178244,"career","career","men or career","career","family","true",""
"112","","iat",1810,"j",228,180308,"family","family","women or family","career","family","true",""
"113","","iat",1274,"j",230,181836,"women","women","women or family","men","women","true",""
"114","","iat",2130,"f",232,184221,"career","career","men or career","career","family","true",""
"115","","iat",811,"f",234,185285,"men","men","men or career","men","women","true",""
"116","","iat",379,"f",236,185919,"career","career","men or career","career","family","true",""
"117","","iat",811,"j",238,186985,"family","family","women or family","career","family","true",""
"118","","iat",678,"f",240,187917,"women","women","women or family","men","women","false",""
"119","","iat",1748,"f",242,189920,"men","men","men or career","men","women","true",""
"120","","iat",751,"f",244,190925,"women","women","women or family","men","women","false",""
"121","","iat",1105,"f",246,192285,"men","men","men or career","men","women","true",""
"122","","iat",801,"f",248,193340,"career","career","men or career","career","family","true",""
"123","","iat",937,"f",250,194532,"family","family","women or family","career","family","false",""
"124","","iat",1653,"f",252,196440,"women","women","women or family","men","women","false",""
"125","","iat",954,"f",254,197648,"career","career","men or career","career","family","true",""
"126","","iat",1328,"j",256,199230,"women","women","women or family","men","women","true",""
"127","","iat",1452,"j",258,200935,"family","family","women or family","career","family","true",""
"128","","iat",965,"f",260,202154,"women","women","women or family","men","women","false",""
"129","","iat",1800,"f",262,204208,"men","men","men or career","men","women","true",""
"130","","iat",603,"f",264,205064,"men","men","men or career","men","women","true",""
"131","","iat",616,"f",266,205935,"career","career","men or career","career","family","true",""
"132","","iat",465,"f",268,206655,"women","women","women or family","men","women","false",""
"133","","iat",767,"f",270,207675,"career","career","men or career","career","family","true",""
"134","","iat",707,"f",272,208636,"men","men","men or career","men","women","true",""
"135","","iat",838,"f",274,209727,"career","career","men or career","career","family","true",""
"136","","iat",691,"f",276,210673,"men","men","men or career","men","women","true",""
"137","","iat",12458,"f",278,223386,"men","men","men or career","men","women","true",""
"138","","iat",1744,"j",280,225384,"family","family","women or family","career","family","true",""
"139","","iat",635,"j",282,226273,"family","family","women or family","career","family","true",""
"140","","iat",865,"f",284,227393,"women","women","women or family","men","women","false",""
"141","","iat",1144,"f",286,228790,"career","career","men or career","career","family","true",""
"142","","iat",811,"j",288,229855,"family","family","women or family","career","family","true",""
"143","","iat",679,"f",290,230788,"women","women","women or family","men","women","false",""
"144","","iat",1319,"f",292,232361,"men","men","men or career","men","women","true",""
"145","","iat",882,"j",294,233498,"women","women","women or family","men","women","true",""
"146","","Questionnaire",49873,"{""question1"":0,""question2"":0,""question3"":0,""question4"":0,""question5"":4,""question6"":4,""question7"":4,""question8"":0,""question9"":0,""question10"":4,""question11"":0,""question12"":4,""question13"":4,""question14"":4,""question15"":0}",296,283625,"","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]"
