"participant_ID","d_score"
"my-iat-2024-11-05-21-47-34",0.514551084224776
"my-iat-2024-11-05-21-50-47",0.573166459821087
"my-iat-2024-11-05-21-50-52",0.833839765635727
"my-iat-2024-11-05-21-53-29",-0.290239401355477
"my-iat-2024-11-05-22-08-48",-0.0608083446332335
"my-iat-2024-11-05-22-26-06",-0.134833304898857
"my-iat-2024-11-05-22-38-50",0.42010452381645
"my-iat-2024-11-05-22-43-58",0.450058158203625
"my-iat-2024-11-06-20-35-16",0.70344236900778
